start_frame,end_frame,frame_dir,label,train
1,18,/path/to/dir/hmdb_frames/somersault/LONGESTYARD_somersault_f_cm_np1_le_bad_27,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Purzelbaum_bei_der_Aufstiegsfeier_somersault_f_cm_np1_ri_med_1,0,True
1,48,/path/to/dir/hmdb_frames/somersault/Massive_6_meter_dive_roll_somersault_f_cm_np1_le_bad_0,0,True
1,46,/path/to/dir/hmdb_frames/somersault/LONGESTYARD_somersault_f_cm_np1_ba_bad_28,0,True
1,34,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_6,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np2_ri_bad_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Purzelbaum_bei_der_Aufstiegsfeier_somersault_f_cm_np1_ri_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/48_Putzelb_ume_hintereinander_Mare_somersault_f_cm_np1_le_bad_2,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Handstandk_nig_somersault_f_cm_np1_le_med_1,0,True
1,35,/path/to/dir/hmdb_frames/somersault/Pirates_2_somersault_f_cm_np1_fr_bad_5,0,True
1,41,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_5,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np1_fr_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_4_somersault_f_cm_np1_le_med_2,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Rolle_aufm_Balken_somersault_f_cm_np1_le_med_0,0,True
1,32,/path/to/dir/hmdb_frames/somersault/hechtsprung_xx_somersault_f_cm_np2_fr_bad_0,0,True
1,32,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_fr_bad_0,0,True
1,97,/path/to/dir/hmdb_frames/somersault/Gymnastics__-_How_to_Perform_a_Somersault_somersault_f_cm_np1_le_med_0,0,True
1,70,/path/to/dir/hmdb_frames/somersault/Philli_beim_Bodenturnen_somersault_f_cm_np1_ri_bad_0,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Schwebebalken_Uni_07_08_somersault_f_cm_np1_le_med_0,0,True
1,82,/path/to/dir/hmdb_frames/somersault/Gymnastics__-_How_to_Perform_a_Somersault_somersault_f_cm_np1_le_med_1,0,True
1,40,/path/to/dir/hmdb_frames/somersault/Gymnastics_Parkour_diving_somersault_f_nm_np1_ba_bad_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Jennis_Bodenk_r_somersault_f_cm_np1_le_med_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np1_fr_med_2,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turnexamen_Boden_somersault_f_cm_np1_ri_med_2,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Kristina_Goryunova_-_Floor_Exercise_-_2009_Tyson_American_Cu_somersault_f_cm_np1_le_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Monikas_Staatsexamen__Turnen_somersault_f_cm_np1_le_med_5,0,True
1,87,/path/to/dir/hmdb_frames/somersault/meine_Bodenk_r_somersault_f_cm_np1_le_bad_2,0,True
1,86,/path/to/dir/hmdb_frames/somersault/Liri_beim_Bodenturnen_somersault_f_cm_np1_le_bad_0,0,True
1,35,/path/to/dir/hmdb_frames/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_ba_bad_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_fr_med_5,0,True
1,39,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_fr_bad_2,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Jennis_Bodenk_r_somersault_f_cm_np1_le_med_2,0,True
1,33,/path/to/dir/hmdb_frames/somersault/Hechtsprung_somersault_f_cm_np1_le_bad_1,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_ba_med_1,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Bodenturnen_somersault_f_cm_np1_ri_med_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Boden-K_r_somersault_f_cm_np1_ri_med_2,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np1_ri_bad_2,0,True
1,34,/path/to/dir/hmdb_frames/somersault/hechtsprung_2_somersault_f_cm_np1_le_bad_0,0,True
1,38,/path/to/dir/hmdb_frames/somersault/Parkour_Napoli_-_Dive_Roll_somersault_f_cm_np1_le_bad_0,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_fr_med_0,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Bodenk_r_Spo_08_somersault_f_cm_np1_le_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Juli_beim_Bodenturnen_MPG_somersault_f_cm_np1_le_bad_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Juli_beim_Bodenturnen_MPG_somersault_f_cm_np1_ba_bad_2,0,True
1,71,/path/to/dir/hmdb_frames/somersault/Boden_p8_somersault_f_cm_np1_ba_med_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Simon_Bodenturnen_somersault_f_cm_np1_ba_med_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_le_med_3,0,True
1,37,/path/to/dir/hmdb_frames/somersault/_Jumper_Boys___Pedrim_Naruto_-_Dive_Roll_Over_13_People_somersault_f_cm_np1_ri_bad_1,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np1_le_bad_3,0,True
1,91,/path/to/dir/hmdb_frames/somersault/meine_Bodenk_r_somersault_f_cm_np1_ri_bad_0,0,True
1,64,/path/to/dir/hmdb_frames/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_nm_np1_fr_bad_3,0,True
1,73,/path/to/dir/hmdb_frames/somersault/Turn_pr_fung_glaser_schule_somersault_f_cm_np1_ri_med_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_le_med_0,0,True
1,54,/path/to/dir/hmdb_frames/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np1_le_bad_3,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np1_fr_med_1,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Boden_p8_somersault_f_cm_np1_ba_med_1,0,True
1,67,/path/to/dir/hmdb_frames/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_ba_bad_2,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_le_med_4,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turnk_r_somersault_f_cm_np4_fr_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turnexamen_Boden_somersault_f_cm_np1_ba_med_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_1,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Ger_teturnen_Pr_fung_-_G_S_somersault_f_cm_np1_le_med_2,0,True
1,121,/path/to/dir/hmdb_frames/somersault/Philli_beim_Bodenturnen_somersault_f_cm_np1_ri_bad_5,0,True
1,91,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np2_le_med_7,0,True
1,38,/path/to/dir/hmdb_frames/somersault/Parkour_Dive_Tutorial_somersault_f_cm_np1_ba_bad_3,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Rush_Hour_4_Turnk_r_somersault_f_cm_np2_le_med_0,0,True
1,87,/path/to/dir/hmdb_frames/somersault/meine_Bodenk_r_somersault_f_cm_np1_ri_bad_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_2,0,True
1,102,/path/to/dir/hmdb_frames/somersault/So_turnt_man_richtig!!!_somersault_f_cm_np1_fr_med_5,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Bodenturnen_f_r_Anf_nger_somersault_f_cm_np1_fr_med_3,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Ger_teturnen_Pr_fung_-_G_S_somersault_f_cm_np1_ri_med_1,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Handstandk_nig_somersault_f_cm_np1_ba_med_5,0,True
1,78,/path/to/dir/hmdb_frames/somersault/DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_somersault_f_cm_np1_le_med_2,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turn_pr_fung_glaser_schule_somersault_f_cm_np1_le_med_1,0,True
1,94,/path/to/dir/hmdb_frames/somersault/Schwebebalken_Uni_07_08_somersault_f_cm_np1_le_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Le_Parkour_et_Accros_Kevin_Ryser_2008-2009_somersault_f_nm_np1_le_med_0,0,True
1,38,/path/to/dir/hmdb_frames/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_le_bad_5,0,True
1,79,/path/to/dir/hmdb_frames/somersault/48_Putzelb_ume_hintereinander_Mare_somersault_f_cm_np1_le_bad_0,0,True
1,65,/path/to/dir/hmdb_frames/somersault/Le_Parkour_TVCA_esporte_somersault_f_cm_np1_fr_bad_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Boden-K_r_somersault_f_cm_np1_ri_med_1,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_5,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_6,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_4,0,True
1,36,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_7,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Boden-K_r_somersault_f_cm_np1_ri_med_3,0,True
1,76,/path/to/dir/hmdb_frames/somersault/Bodenturnen_f_r_Anf_nger_somersault_f_cm_np1_fr_med_2,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_somersault_f_cm_np1_le_bad_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_4_somersault_f_cm_np1_ri_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np3_ba_bad_0,0,True
1,99,/path/to/dir/hmdb_frames/somersault/Liri_beim_Bodenturnen_somersault_f_cm_np1_le_bad_1,0,True
1,87,/path/to/dir/hmdb_frames/somersault/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_somersault_f_cm_np1_le_med_0,0,True
1,40,/path/to/dir/hmdb_frames/somersault/Parkour_Napoli_-_Dive_Roll_somersault_f_cm_np1_le_bad_1,0,True
1,90,/path/to/dir/hmdb_frames/somersault/Freie_Rolle-vw_Salto_somersault_f_cm_np1_ri_med_0,0,True
1,37,/path/to/dir/hmdb_frames/somersault/Dive_Roll_Over_Concrete_Gap_somersault_f_cm_np1_le_bad_0,0,True
1,32,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_ba_bad_3,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np2_ri_bad_1,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Turnen_Lisa_en_Janine_op_de_Balk_somersault_f_cm_np1_ri_bad_1,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Simon_Bodenturnen_somersault_f_cm_np1_fr_med_0,0,True
1,34,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_4,0,True
1,79,/path/to/dir/hmdb_frames/somersault/lk_sport_revolution_somersault_f_cm_np1_ba_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/lk_sport_revolution_somersault_f_cm_np1_ba_med_2,0,True
1,34,/path/to/dir/hmdb_frames/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_ri_bad_1,0,True
1,72,/path/to/dir/hmdb_frames/somersault/Turnexamen_Boden_somersault_f_cm_np1_ba_med_0,0,True
1,37,/path/to/dir/hmdb_frames/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_le_bad_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turnk_r_somersault_f_cm_np4_fr_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Billie_2007_p8_Boden_somersault_f_cm_np1_ba_bad_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/gimnasia_somersault_f_cm_np1_le_med_2,0,True
1,78,/path/to/dir/hmdb_frames/somersault/Ger_teturnen_Pr_fung_-_G_S_somersault_f_cm_np1_le_med_0,0,True
1,36,/path/to/dir/hmdb_frames/somersault/Beginner_parkour_dive_roll_somersault_f_cm_np1_le_bad_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Monikas_Staatsexamen__Turnen_somersault_f_cm_np1_ba_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Le_Parkour_et_Accros_Kevin_Ryser_2008-2009_somersault_f_cm_np1_le_med_1,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np2_ri_bad_1,0,True
1,81,/path/to/dir/hmdb_frames/somersault/Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_le_med_2,0,True
1,36,/path/to/dir/hmdb_frames/somersault/Hechtsprung_somersault_f_cm_np1_le_bad_0,0,True
1,36,/path/to/dir/hmdb_frames/somersault/Parkour_Dive_Tutorial_somersault_f_cm_np1_ba_bad_1,0,True
1,86,/path/to/dir/hmdb_frames/somersault/MWG_Bodenturnen_somersault_f_cm_np1_le_bad_2,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Uni-Koblenz_Normfreies_Turnen__WS_05_06__Pr_fung_somersault_f_cm_np2_ri_bad_0,0,True
1,90,/path/to/dir/hmdb_frames/somersault/So_turnt_man_richtig!!!_somersault_f_cm_np1_fr_med_1,0,True
1,101,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np2_ri_med_3,0,True
1,77,/path/to/dir/hmdb_frames/somersault/Bodenturnen_im_sportunterricht_somersault_f_cm_np1_le_med_0,0,True
1,80,/path/to/dir/hmdb_frames/somersault/Turnk_r_Pippi_Michel_somersault_f_cm_np2_ri_med_4,0,True
1,79,/path/to/dir/hmdb_frames/somersault/Turnen_Uni_Osnabr_ck_Boden_(Einf_hrung)_somersault_f_cm_np1_ri_med_0,0,True
1,79,/path/to/dir/hmdb_frames/somersault/me_turnen_somersault_f_cm_np1_fr_med_1,0,True
1,46,/path/to/dir/hmdb_frames/punch/TrumanShow_punch_u_cm_np1_ba_bad_30,1,False
1,59,/path/to/dir/hmdb_frames/punch/Veoh_Alpha_Dog_1_punch_h_cm_np1_ba_med_51,1,True
1,46,/path/to/dir/hmdb_frames/punch/OldSchool_punch_u_nm_np1_le_med_23,1,True
1,48,/path/to/dir/hmdb_frames/punch/THE_PROTECTOR_punch_f_cm_np1_ba_med_49,1,True
1,77,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16,1,True
1,64,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_11,1,True
1,79,/path/to/dir/hmdb_frames/punch/BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_3,1,True
1,109,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_3,1,True
1,90,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_21,1,True
1,33,/path/to/dir/hmdb_frames/punch/Two_Towers_6_punch_h_nm_np1_fr_med_10,1,True
1,34,/path/to/dir/hmdb_frames/punch/The_Matrix_Revolutions_6_punch_u_nm_np1_fr_med_9,1,True
1,500,/path/to/dir/hmdb_frames/punch/BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_0,1,True
1,42,/path/to/dir/hmdb_frames/punch/The_Matrix_Revolutions_6_punch_u_nm_np2_ri_med_1,1,True
1,46,/path/to/dir/hmdb_frames/punch/50_FIRST_DATES_punch_f_nm_np1_ri_med_15,1,True
1,38,/path/to/dir/hmdb_frames/punch/Two_Towers_3_punch_u_nm_np1_fr_bad_4,1,True
1,48,/path/to/dir/hmdb_frames/punch/THE_PROTECTOR_punch_f_cm_np1_ba_med_26,1,True
1,44,/path/to/dir/hmdb_frames/punch/KUNG_FU_HUSTLE_punch_u_cm_np2_ri_med_31,1,True
1,38,/path/to/dir/hmdb_frames/punch/A_Beautiful_Mind_4_punch_h_nm_np1_ba_med_11,1,True
1,61,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_22,1,True
1,61,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_20,1,True
1,45,/path/to/dir/hmdb_frames/punch/Return_of_the_King_4_punch_u_cm_np1_le_bad_0,1,True
1,64,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_19,1,True
1,44,/path/to/dir/hmdb_frames/punch/The_Matrix_3_punch_u_cm_np1_le_goo_3,1,True
1,99,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_4,1,True
1,42,/path/to/dir/hmdb_frames/punch/The_Fugitive_6_punch_u_cm_np1_ba_med_12,1,True
1,23,/path/to/dir/hmdb_frames/punch/TheBoondockSaints_punch_u_nm_np1_le_bad_37,1,True
1,82,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_11,1,True
1,172,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_23,1,True
1,138,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_15,1,True
1,44,/path/to/dir/hmdb_frames/punch/RETURN_OF_THE_KING_punch_u_cm_np1_ri_med_34,1,True
1,32,/path/to/dir/hmdb_frames/punch/Glory_punch_u_cm_np1_fr_bad_37,1,True
1,62,/path/to/dir/hmdb_frames/punch/Glory_punch_f_nm_np1_fr_med_36,1,True
1,29,/path/to/dir/hmdb_frames/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_3,1,True
1,90,/path/to/dir/hmdb_frames/punch/The_Matrix_3_punch_u_cm_np2_le_med_6,1,True
1,57,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_0,1,True
1,59,/path/to/dir/hmdb_frames/punch/Glory_punch_u_cm_np1_fr_bad_43,1,True
1,52,/path/to/dir/hmdb_frames/punch/KUNG_FU_HUSTLE_punch_u_nm_np1_fr_med_53,1,True
1,81,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_8,1,True
1,85,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_2,1,True
1,36,/path/to/dir/hmdb_frames/punch/The_Matrix_5_punch_u_cm_np1_fr_med_18,1,True
1,80,/path/to/dir/hmdb_frames/punch/BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_0,1,True
1,41,/path/to/dir/hmdb_frames/punch/Two_Towers_6_punch_u_cm_np1_ri_med_6,1,True
1,31,/path/to/dir/hmdb_frames/punch/Two_Towers_6_punch_u_cm_np1_fr_bad_5,1,True
1,356,/path/to/dir/hmdb_frames/punch/BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_1,1,True
1,48,/path/to/dir/hmdb_frames/punch/Veoh_Alpha_Dog_1_punch_u_cm_np1_ba_med_52,1,True
1,89,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_9,1,True
1,53,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_6,1,True
1,35,/path/to/dir/hmdb_frames/punch/Crash_punch_h_cm_np1_ri_med_18,1,True
1,89,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_1,1,True
1,45,/path/to/dir/hmdb_frames/punch/The_Matrix_5_punch_u_cm_np1_le_med_17,1,True
1,111,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_10,1,True
1,44,/path/to/dir/hmdb_frames/punch/KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_32,1,True
1,40,/path/to/dir/hmdb_frames/punch/The_Matrix_4_punch_u_nm_np1_fr_bad_3,1,True
1,44,/path/to/dir/hmdb_frames/punch/Return_of_the_King_10_punch_u_cm_np1_ba_med_0,1,True
1,273,/path/to/dir/hmdb_frames/punch/BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_2,1,True
1,47,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_9,1,True
1,72,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_12,1,True
1,43,/path/to/dir/hmdb_frames/punch/LivefreeorDieHard_punch_u_cm_np1_fr_med_4,1,True
1,69,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_8,1,True
1,79,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_14,1,True
1,84,/path/to/dir/hmdb_frames/punch/BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_2,1,True
1,100,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_13,1,True
1,123,/path/to/dir/hmdb_frames/punch/The_Matrix_2_punch_u_cm_np2_ri_med_4,1,True
1,48,/path/to/dir/hmdb_frames/punch/TheBoondockSaints_punch_h_nm_np1_fr_bad_105,1,True
1,31,/path/to/dir/hmdb_frames/punch/Return_of_the_King_5_punch_u_nm_np1_fr_bad_2,1,True
1,44,/path/to/dir/hmdb_frames/punch/OldSchool_punch_u_cm_np1_ba_bad_27,1,True
1,53,/path/to/dir/hmdb_frames/punch/Man_Who_Cheated_Himself_512kb_punch_u_cm_np1_ba_med_12,1,True
1,50,/path/to/dir/hmdb_frames/punch/Eurotrip_punch_u_cm_np1_ri_goo_1,1,True
1,42,/path/to/dir/hmdb_frames/punch/THE_PROTECTOR_punch_u_cm_np1_fr_med_7,1,True
1,37,/path/to/dir/hmdb_frames/punch/Return_of_the_King_10_punch_u_cm_np1_ri_med_1,1,True
1,95,/path/to/dir/hmdb_frames/punch/BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_1,1,True
1,44,/path/to/dir/hmdb_frames/punch/TheBoondockSaints_punch_u_cm_np1_ri_bad_68,1,True
1,98,/path/to/dir/hmdb_frames/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_14,1,True
1,22,/path/to/dir/hmdb_frames/punch/CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11,1,True
1,95,/path/to/dir/hmdb_frames/punch/BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_4,1,True
1,70,/path/to/dir/hmdb_frames/punch/The_Matrix_5_punch_u_cm_np1_le_med_15,1,True
1,59,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_7,1,True
1,55,/path/to/dir/hmdb_frames/punch/The_Matrix_5_punch_u_nm_np1_ba_med_20,1,True
1,32,/path/to/dir/hmdb_frames/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_2,1,True
1,47,/path/to/dir/hmdb_frames/punch/BATMAN_BEGINS_punch_h_nm_np1_ba_bad_7,1,True
1,79,/path/to/dir/hmdb_frames/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_5,1,True
1,44,/path/to/dir/hmdb_frames/punch/THE_PROTECTOR_punch_u_cm_np1_ba_med_82,1,True
